term,freq,source,length,is_onechar,is_english,is_number,is_special,is_punctuation
理護髮膜,1,desc,4,False,False,False,False,False
抓出,1,both,2,False,False,False,False,False
菩提葉,1,both,3,False,False,False,False,False
純香菜味,1,both,4,False,False,False,False,False
花香系,1,both,3,False,False,False,False,False
體驗瓶,1,desc,3,False,False,False,False,False
柔順不毛燥,1,both,5,False,False,False,False,False
鎖養型,1,both,3,False,False,False,False,False
karl,1,both,4,False,True,False,False,False
刺繡圖,1,both,3,False,False,False,False,False
jy-sv02c,1,desc,8,False,False,False,False,False
初雪,1,desc,2,False,False,False,False,False
入牙,1,both,2,False,False,False,False,False
附頭套,1,desc,3,False,False,False,False,False
連身衣組,1,desc,4,False,False,False,False,False
柔皙膚觸,1,both,4,False,False,False,False,False
紅圓框,1,desc,3,False,False,False,False,False
印紅,1,desc,2,False,False,False,False,False
血手,1,desc,2,False,False,False,False,False
戴帽式,1,desc,3,False,False,False,False,False
老公,1,desc,2,False,False,False,False,False
甜蝦,1,both,2,False,False,False,False,False
鮭魚卵,1,both,3,False,False,False,False,False
機果乾,1,both,3,False,False,False,False,False
包方,1,both,2,False,False,False,False,False
嫩薑,1,both,2,False,False,False,False,False
乾飯,1,both,2,False,False,False,False,False
稀飯,1,both,2,False,False,False,False,False
混亂,1,desc,2,False,False,False,False,False
強風扇,1,both,3,False,False,False,False,False
iaf,1,desc,3,False,True,False,False,False
伊瑪,1,desc,2,False,False,False,False,False
防卡,1,both,2,False,False,False,False,False
sk-29k,1,desc,6,False,False,False,False,False
用鍋,1,desc,2,False,False,False,False,False
抽出式,1,both,3,False,False,False,False,False
jumbo,1,both,5,False,True,False,False,False
atoc-5a-1m,1,desc,10,False,False,False,False,False
atol-3a-1m,1,desc,10,False,False,False,False,False
肌膚力,1,both,3,False,False,False,False,False
aircolor,1,desc,8,False,True,False,False,False
ccah23lp5390t,1,both,13,False,False,False,False,False
ccah23lp4210t0,1,both,14,False,False,False,False,False
咸宜,1,both,2,False,False,False,False,False
豆式,1,both,2,False,False,False,False,False
3100plus,1,desc,8,False,False,False,False,False
ss39,1,desc,4,False,False,False,False,False
魔影,1,desc,2,False,False,False,False,False
狂蜂,1,desc,2,False,False,False,False,False
ss18,1,desc,4,False,False,False,False,False
toshiba,1,desc,7,False,True,False,False,False
usba+typec-18w,1,desc,14,False,False,False,False,False
鈹振膜,1,both,3,False,False,False,False,False
cello,1,desc,5,False,True,False,False,False
研成分,1,both,3,False,False,False,False,False
一鍵線,1,both,3,False,False,False,False,False
釐米,1,both,2,False,False,False,False,False
出彩,1,both,2,False,False,False,False,False
線耳掛耳機,1,desc,5,False,False,False,False,False
高效科,1,both,3,False,False,False,False,False
deb,1,desc,3,False,True,False,False,False
generic,1,desc,7,False,True,False,False,False
蒸烙,1,both,2,False,False,False,False,False
烘煎,1,both,2,False,False,False,False,False
ai-dsl01,1,desc,8,False,False,False,False,False
pcb板,1,both,4,False,False,False,False,False
加熱盤,1,both,3,False,False,False,False,False
lt-gk2063d,1,desc,10,False,False,False,False,False
鵝頸壺嘴,1,both,4,False,False,False,False,False
執行,1,both,2,False,False,False,False,False
stke-,1,desc,5,False,False,False,False,False
豆槽,1,both,2,False,False,False,False,False
靜音止滑,1,both,4,False,False,False,False,False
皰點蜜,1,desc,3,False,False,False,False,False
機段,1,both,2,False,False,False,False,False
不停,1,both,2,False,False,False,False,False
攪細,1,both,2,False,False,False,False,False
花晶,1,both,2,False,False,False,False,False
軟管裝,1,desc,3,False,False,False,False,False
預定,1,both,2,False,False,False,False,False
內塗,1,both,2,False,False,False,False,False
手柄質,1,both,3,False,False,False,False,False
岩紋,1,desc,2,False,False,False,False,False
秤盤,1,both,2,False,False,False,False,False
固定圈,1,both,3,False,False,False,False,False
x18cm,1,desc,5,False,False,False,False,False
韓國朴,1,both,3,False,False,False,False,False
香棉柔,1,desc,3,False,False,False,False,False
ka-sd12h,1,desc,8,False,False,False,False,False
電型,1,both,2,False,False,False,False,False
早餐機,1,desc,3,False,False,False,False,False
浦可達真,1,both,4,False,False,False,False,False
堂面,1,desc,2,False,False,False,False,False
頭處,1,both,2,False,False,False,False,False
旋渦,1,both,2,False,False,False,False,False
混流,1,both,2,False,False,False,False,False
碎冰刀頭,1,both,4,False,False,False,False,False
四刀組,1,both,3,False,False,False,False,False
保水香氛,1,desc,4,False,False,False,False,False
速手,1,desc,2,False,False,False,False,False
座組,1,desc,2,False,False,False,False,False
空易,1,both,2,False,False,False,False,False
电源,1,both,2,False,False,False,False,False
jru,1,desc,3,False,True,False,False,False
携带,1,both,2,False,False,False,False,False
切换,1,both,2,False,False,False,False,False
一键,1,both,2,False,False,False,False,False
lt-cw,1,desc,5,False,False,False,False,False
冷暖杯,1,desc,3,False,False,False,False,False
新型點,1,both,3,False,False,False,False,False
海苔棒棒,1,desc,4,False,False,False,False,False
858sq,1,desc,5,False,False,False,False,False
分接器,1,desc,3,False,False,False,False,False
可拆式,1,both,3,False,False,False,False,False
苿莉,1,both,2,False,False,False,False,False
波羅,1,desc,2,False,False,False,False,False
kid,1,both,3,False,True,False,False,False
巧巧,1,desc,2,False,False,False,False,False
漬液,1,desc,2,False,False,False,False,False
驅螨,1,both,2,False,False,False,False,False
多腔,1,both,2,False,False,False,False,False
清新棉,1,desc,3,False,False,False,False,False
面活性劑,1,both,4,False,False,False,False,False
薰衣馬,1,desc,3,False,False,False,False,False
防黴消臭,1,both,4,False,False,False,False,False
鋪墊,1,desc,2,False,False,False,False,False
鈴木榮光堂,1,both,5,False,False,False,False,False
軟毛液,1,desc,3,False,False,False,False,False
活性炭,1,both,3,False,False,False,False,False
ion,1,both,3,False,True,False,False,False
炭成分,1,both,3,False,False,False,False,False
消臭制菌,1,both,4,False,False,False,False,False
海綿擦,1,desc,3,False,False,False,False,False
御守梅,1,desc,3,False,False,False,False,False
怪奇,1,desc,2,False,False,False,False,False
紫絨,1,desc,2,False,False,False,False,False
瓶刷,1,desc,2,False,False,False,False,False
x32cm,1,desc,5,False,False,False,False,False
擦淨力,1,both,3,False,False,False,False,False
魔剷,1,both,2,False,False,False,False,False
皂液,1,desc,2,False,False,False,False,False
內碗,1,both,2,False,False,False,False,False
磨擦度,1,both,3,False,False,False,False,False
金削皮刀,1,desc,4,False,False,False,False,False
水杯壺,1,desc,3,False,False,False,False,False
小甘,1,desc,2,False,False,False,False,False
刮取,1,both,2,False,False,False,False,False
刮杓,1,both,2,False,False,False,False,False
刮匙,1,desc,2,False,False,False,False,False
冰淇淋球,1,both,4,False,False,False,False,False
粉托盤,1,both,3,False,False,False,False,False
無孔,1,both,2,False,False,False,False,False
分開切,1,both,3,False,False,False,False,False
生肉,1,both,2,False,False,False,False,False
用途鉗,1,desc,3,False,False,False,False,False
分食享樂,1,both,4,False,False,False,False,False
濃牛奶,1,both,3,False,False,False,False,False
鍍烙,1,both,2,False,False,False,False,False
烙,1,desc,1,True,False,False,False,False
萬聖節版,1,desc,4,False,False,False,False,False
菜色,1,both,2,False,False,False,False,False
迷境,1,desc,2,False,False,False,False,False
波霸紙,1,desc,3,False,False,False,False,False
體毛生,1,both,3,False,False,False,False,False
白巧克力,1,both,4,False,False,False,False,False
木筷,1,desc,2,False,False,False,False,False
布小,1,desc,2,False,False,False,False,False
免手洗擰乾,1,both,5,False,False,False,False,False
rs56,1,desc,4,False,False,False,False,False
ccah22lp3830t1,1,both,14,False,False,False,False,False
詳情,1,both,2,False,False,False,False,False
獎品,1,both,2,False,False,False,False,False
鐵針,1,both,2,False,False,False,False,False
沙布列,1,desc,3,False,False,False,False,False
扳扣式,1,both,3,False,False,False,False,False
usb2.4a,1,desc,7,False,False,False,False,False
壓低,1,both,2,False,False,False,False,False
散熱佳,1,both,3,False,False,False,False,False
附ctoc,1,desc,5,False,False,False,False,False
shirowaki,1,desc,9,False,True,False,False,False
w-rb30,1,desc,6,False,False,False,False,False
米奇黛西,1,desc,4,False,False,False,False,False
極勁,1,both,2,False,False,False,False,False
20w-附ctoc,1,desc,9,False,False,False,False,False
裝量,1,both,2,False,False,False,False,False
mah-typec-rb25,1,desc,14,False,False,False,False,False
聖誕屋,1,desc,3,False,False,False,False,False
w-1a1c-dlp5321c,1,desc,15,False,False,False,False,False
玉蘭,1,both,2,False,False,False,False,False
xoonoox,1,desc,7,False,True,False,False,False
分享盒,1,desc,3,False,False,False,False,False
rs11,1,desc,4,False,False,False,False,False
香蜜糖,1,desc,3,False,False,False,False,False
清護手,1,both,3,False,False,False,False,False
seasons,1,desc,7,False,True,False,False,False
裝飾性,1,both,3,False,False,False,False,False
拭巾,1,desc,2,False,False,False,False,False
原組,1,desc,2,False,False,False,False,False
叩上,1,both,2,False,False,False,False,False
專用杆,1,desc,3,False,False,False,False,False
q10gl,1,both,5,False,False,False,False,False
久富餘,1,desc,3,False,False,False,False,False
極潤美白,1,desc,4,False,False,False,False,False
草水,1,desc,2,False,False,False,False,False
痛感,1,both,2,False,False,False,False,False
新加曼貝爾起司,1,desc,7,False,False,False,False,False
風色系,1,both,3,False,False,False,False,False
可可片,1,desc,3,False,False,False,False,False
荳疤,1,both,2,False,False,False,False,False
風多功能,1,desc,4,False,False,False,False,False
無痕系,1,desc,3,False,False,False,False,False
c-400ml,1,desc,7,False,False,False,False,False
大寬,1,both,2,False,False,False,False,False
捏住,1,both,2,False,False,False,False,False
富山縣,1,both,3,False,False,False,False,False
潔抑,1,desc,2,False,False,False,False,False
蕾妮亞輕,1,desc,4,False,False,False,False,False
滋潤唇,1,both,3,False,False,False,False,False
4千萬,1,both,3,False,False,False,False,False
清潔面,1,both,3,False,False,False,False,False
微酸冰梅,1,desc,4,False,False,False,False,False
髮氣墊,1,desc,3,False,False,False,False,False
uc-800hc,1,desc,8,False,False,False,False,False
極管,1,desc,2,False,False,False,False,False
冷陰,1,desc,2,False,False,False,False,False
黃起司,1,desc,3,False,False,False,False,False
電過,1,both,2,False,False,False,False,False
水冷,1,both,2,False,False,False,False,False
正常風,1,both,3,False,False,False,False,False
香氛機,1,both,3,False,False,False,False,False
省電馬達,1,both,4,False,False,False,False,False
甜香蜜,1,desc,3,False,False,False,False,False
聲躁,1,both,2,False,False,False,False,False
吹送,1,both,2,False,False,False,False,False
套飾,1,both,2,False,False,False,False,False
相機型,1,desc,3,False,False,False,False,False
聚風,1,both,2,False,False,False,False,False
海藍寶石,1,desc,4,False,False,False,False,False
isito,1,desc,5,False,True,False,False,False
出作,1,both,2,False,False,False,False,False
角調節,1,both,3,False,False,False,False,False
關用,1,both,2,False,False,False,False,False
揮發物,1,both,3,False,False,False,False,False
利口樂,1,desc,3,False,False,False,False,False
集塵網,1,both,3,False,False,False,False,False
揮拍,1,both,2,False,False,False,False,False
命中,1,both,2,False,False,False,False,False
追殺,1,both,2,False,False,False,False,False
單日,1,both,2,False,False,False,False,False
as-900c,1,desc,7,False,False,False,False,False
崁式,1,both,2,False,False,False,False,False
09zl,1,desc,4,False,False,False,False,False
葉片式,1,desc,3,False,False,False,False,False
糕餅乾,1,both,3,False,False,False,False,False
內崁式,1,both,3,False,False,False,False,False
糕餅,1,both,2,False,False,False,False,False
芝莉桶,1,desc,3,False,False,False,False,False
鐵桶,1,both,2,False,False,False,False,False
藍風鈴麝香,1,desc,5,False,False,False,False,False
ㄧ鍵,1,both,2,False,False,False,False,False
deka,1,desc,4,False,True,False,False,False
偏心軸,1,both,3,False,False,False,False,False
六鍵,1,both,2,False,False,False,False,False
不銹鋼鍋,1,both,4,False,False,False,False,False
段數,1,both,2,False,False,False,False,False
常規充,1,both,3,False,False,False,False,False
microusb,1,both,8,False,True,False,False,False
測量槽,1,both,3,False,False,False,False,False
殺菌+,1,both,3,False,False,False,False,False
m202,1,both,4,False,False,False,False,False
mimitakara,1,both,10,False,True,False,False,False
集塵筒,1,both,3,False,False,False,False,False
≤,1,both,1,True,False,False,True,False
lt-vc,1,desc,5,False,False,False,False,False
飛碟鍋,1,desc,3,False,False,False,False,False
高速卡,1,both,3,False,False,False,False,False
~2tb,1,both,4,False,False,False,False,False
儲值卡,1,both,3,False,False,False,False,False
關稅,1,both,2,False,False,False,False,False
報關,1,both,2,False,False,False,False,False
退保,1,both,2,False,False,False,False,False
調味劑,1,both,3,False,False,False,False,False
邊條,1,both,2,False,False,False,False,False
無鍋,1,both,2,False,False,False,False,False
jy-tr101,1,desc,8,False,False,False,False,False
蠅,1,both,1,True,False,False,False,False
t-fiash,1,both,7,False,False,False,False,False
ac100v,1,both,6,False,False,False,False,False
跑馬燈,1,both,3,False,False,False,False,False
上秤,1,both,2,False,False,False,False,False
秤體,1,both,2,False,False,False,False,False
brg-205bk,1,desc,9,False,False,False,False,False
多段式,1,both,3,False,False,False,False,False
楚,1,both,1,True,False,False,False,False
沙拉棒,1,desc,3,False,False,False,False,False
滋潤層,1,both,3,False,False,False,False,False
jy-sv03c,1,desc,8,False,False,False,False,False
雪花秀,1,desc,3,False,False,False,False,False
/micro,1,both,6,False,False,False,False,False
廣闊,1,both,2,False,False,False,False,False
