ShopMemberId,NAPL_1,NAPL_2,NAPL_3
rqnqvYNr7CczS9KFF0GxTiTtKa11I7jVjijwjxq69Zc=,L,S,A
w03WvhRTLfv/P2HFgbjjM3m1RWpk72p2btEQ0BPEak4=,R,R,A
DjtcEkeliYZbuaA1cWboMCsEs4Cz7Iafu1IXzoiFWL8=,P,A,A
JMOd+0yolInkurgOI6TeWNZcCcRX7w1SyRiuplfwA/s=,R,R,A
b2hyzdqrdRoprUzt02QRWlnxsGNJjtgqoFftL8QjNfs=,R,R,A
/GzZDwEevX2pf+RHK3S2lkm/ZUj6yCcF3x7o0DsL7AU=,R,R,A
ihH2OSsakL4yfM7EHM9zhYBeiZfRZQjXqFvLTBM2F3A=,R,R,A
XKBbN1rqwhotY73BtzYtCOuzKIODvW6bYhIDU/t+6zg=,R,R,A
Yuq0He4LAZf0sVdfmB34FhUxWQjekrgVadtV4wOtLSs=,L,S,A
NFu9uYXjm71rchYoIAM3rYSjQeEStg5ZHwv2PNyFwoE=,P,P,A
hLYw3HpQ1d7I/QBu1RetRBIBiETnMFWZx/8EUEdPY3Y=,R,L,A
44S9MFTLfNHnIQ/JXyyPSH+hL3ojQgfOx21euLPR088=,A,S,A
VkzWwc1n5iOg9JxMT6fsOP8zW6s/Ln+6SjGNoTj0Yjc=,S,S,A
Y42/ci0e/4eychyQb6gbRUQVMJL1pTda5koDVf6iK7Y=,P,P,A
3+b0N0fhhMjVa0eT155TAQ4m+xOskUeVKiDK6rc8d/s=,P,S,A
25GQ1NDFlcTWh2QNPtX+m3bWF80dxxk+btlC0DvKJxo=,R,R,A
tzxFcpl21VMrBBbSZhh0cxEoXm+PF9zGNwu4ruMBf+c=,P,S,A
aHtgebKoiK62Qi+/7N0bu58drmIZmhRMmT6x4pEEh08=,L,S,A
jZYjafLzeLfBa7O++j3JJhRy05jWqbt+DU0immm9tt8=,R,R,A
FYdoMj7TSRUUsosyd1hmuorVI3s10SYdpKMboF8EPtI=,P,A,A
IVZw1apWeqy+fjQlqxY9UqFBSyUg08F6SjXIX47p3wg=,L,P,A
W9PgeobDcce72fCrDIgN1uJQ//7J3jK0B3pIVhj0qEQ=,A,A,A
SW7fuAIb2du2jM8SAqsOFkVfPKpwsHLVK+73FFZAwCY=,R,R,A
zodYmI9JjH6BfslJ89nGN5GahuCA8nuCVsMwKKS1Koo=,R,R,A
FLT1EH273khawByAJrD1cEONdoiAZh2aAp0NOUvGDtk=,P,P,A
CuIUYhzq1fMxW/Kj/GIfjJuo4G49MNvZb4NrgQp9rE8=,P,S,A
kEclASvVa/8dxXlM69tcev6n99F75pm1bWtYbkElY8I=,N,S,A
zJFsC+JdAFY5Py4JnyorUvI24xuhOS73fsSBzArS0q4=,A,A,A
zxOlz3X2phY7Op2m37mmBAKjsa4lYJIrUERh8jVnb3s=,R,R,A
bQzm8c6qPKI7fcbFaLfY7ku+Wa7/pRR6IFI20aVFBL8=,R,R,A
mhUj7KI+9VnxYEe25R+mgu1U0v6WaOEjuPRORIH0oVw=,R,R,A
Yp8JSb3wiyBrApc8TlAfGHkkbXFl2G+Bqhjws+wyq14=,R,L,A
GhRC0KUcWC7hdqbsqqnbVFpyhLaItspmKvSOoIaCPxM=,R,R,A
mKklf90WZzgJfp+qWCaPaGzB6OTWQm3FOAJwhdCaqT4=,P,A,A
mhUj7KI+9VnxYEe25R+mgoq2WWTlDfYU5JBJzVpj94k=,S,S,A
YhKE6j+mNGfg4F/rY21F0VPBqd/zqHo9OxOazcERPAw=,R,R,A
BFtA2CX2xNeaOPOVqIHez6fVZ5/eB83wXnq5MNQtKyo=,P,P,A
8rjJmyPHb3xoBneNcTg2/+ePiapQBIamComFZJQFnO8=,P,P,A
A0KPCWS2yBCpg50RzKSkiCYSg+bfsflaOfC0N1ewVSQ=,P,S,A
abLrv4YdkCYYRl3dJljvHeT2JP31BPCwpZnGzbJ8pUg=,R,R,A
Y48Gzx1HdUo6DVeTc3K+pcVY/I3fDzSQTlwz05vjE3w=,R,R,A
0KzlBPBceNCIux4PAXsuH04UMoGevO5bvfOnHQL3Asg=,R,R,A
zFLvkkxlVITetbROllPRpQs01BZJ6tDqnVALtWTi3V0=,A,S,A
7+75pA1Xa30+ku/P7gETSFN6kwkMKZ3K6hJE6/Jlf94=,S,P,A
LVvUJTHt6Yi5bwkR2rUz/gE1j9VLNEMSvaL0V4L5Tik=,R,R,A
M8AnvZ1mpxCqIodnKeXlf0ZZEBw3EqM4wloyT9YWlu0=,R,A,A
ukpKj/aaEpabCUCtUETXfhsOrUAefcYDOpiJnMuAYEw=,R,R,A
XkBXw5gZDGMClH6eWepbOASI2ih9C4Q+aXQJcUh3yGk=,S,S,A
zK6KQUZBH98Pdiac5p210bpUco0bzt5RZ4qsaNMGf0c=,R,R,A
7sfM0Ew+cWrLj/UjNSzFRknkIVpkmZj4W5SCtFFsX60=,R,R,A
RSn2/pG6o0FdcF2scHnwXmzZjJKAwVafQ9Fd3JWSl1Y=,R,R,A
ktIjCV3Aimn20vsme834OqgWDEHpnqOopKBrqesscLk=,R,R,A
WZt738wegftqLFGE2v65DPC9wDWdfTtp0QgpJDZ4VCE=,R,R,A
nIkkAI/rZaArWPPe6oP629/A/WJbFgCxtALmtzy2M10=,S,S,A
kT3pk0ax7fQw7pLC/vSroFMtxdo6mHrJnb4wlKWRXVE=,R,R,A
RtYumx46UDxaueamfPHkxi16w1O+1r3VjDmE9whriOQ=,P,S,A
BaHF6HJW0xPuYyWQw+pvf1OE3ma5tmbvyEBbwyosfV0=,R,L,A
MrXeMOrzuTba2+JLBl00HUk4WwlvO+3dyMaIMpVrlEA=,A,A,A
RJha/afnikp9pb32Vye9ifa0n3cnP4KaDIAfmNnf128=,N,A,A
r0mrmtILynftIYtfgfGVeyRd1BiFtMZrBOdWS9h7dRc=,R,R,A
tzxFcpl21VMrBBbSZhh0c66hrtVgbkgE4dYKiOTbarM=,S,P,A
EIVlOYR4NTMNozl08dX1a+JHvuZICUGwP5D3SeF3omI=,R,R,A
9fVVMvk6778eQpUzCg7wHy6K/Rdo0TAPMvxZgx0IGkA=,S,S,A
/l8P6kPi1LnncRDHW4SbXikTkPNAUrxA0gn8YAB2u1g=,A,A,A
To25mbPpUQXQ0qISwrh7s+mNYa2FlBoZaZOccVHLJuQ=,S,S,A
rk1k1VCwQQ5zZB3DNrPx43YAVURArsSUKMF5dQoksKY=,A,S,A
1YjoYo/2S6O/qeOASFEw1bRCnMdxEpPMn8yVkX2s9uo=,R,R,A
KlE9MEFblxXe/GAHtE/6J4wGIjXdoUYiIN21Z5SaPaM=,R,R,A
cswuE9Q34PTMxV1MWzTYutTFOZdILpzanZC4aEq/HLo=,N,S,A
1Enp4ymFqpzC8UT1i4tA1mnPzQW7o9rBVOAp4wgXkl8=,R,R,A
bat9a3IFN1/P5e5IqDuYUF/iEXVJYh+OM9P6i87QsSc=,R,R,A
TCJCUiU7k+RTQ89Mb44ZSlUP4LgTtLKZ60aTrRXQOhE=,P,A,A
BRCvohIU6QOxlYAwIsIhtHNyAMfJswtdD+YviXtF7RY=,L,P,A
aiI3poTV9IaS4Oue+MWVwdYZrd9NGRYdQurn04zFocg=,A,P,A
eeDdmBqE8QHMTAG0HlNtP4gCV1c+sMaWOqYxxouYkSo=,R,R,A
9yuCBQ/ekH/21m0eP5wcILweu9nkLK7Bj0ukXvesjGo=,R,R,A
0AhMkl+rwEpjlKa+WcJ6lauPb91mToCP2PqMsjOsiAU=,R,S,A
zYxPfh1xHVZa+QB5sfzQ6LggKCAJKqLYCVfyDKi6VBM=,A,A,A
2ton8cuQB3LA5p9W/gdIwVtyW3UymvedNzzxTDkxcaE=,R,R,A
uX0WKe/Y5gOQbxoTt5HxPOAExRFCea91CTPA++Z8kks=,S,P,A
ZAcCyRzyK7Ie2xN9uHBu07AMxkZRFR/4be9QpH4c738=,R,L,A
C29FxyOsiVgDGF1CcAYc3SIfY5kn9kKH0CSUbJsWCIk=,N,S,A
rHEsguNM2o0jBFgs1kO4fBvwUK47UUDXQAjJz/JshVg=,R,R,A
pXEdlJQQoodjxsK/fDv2zoeacXCDf1PnliR1KahxRTc=,R,R,A
BNNjIL3NKyawV90z8be7zGG9ESPNCnkxLFaGg8uPA4I=,R,R,A
GoU9cokAyD2S5IK1ZgGZMaiygpzF3ikbDKreaHwd/1s=,R,R,A
E5VzfutIFQ/zelTNQcOKaftUD69Eag8449ewzdHG3qI=,R,R,A
FmlHC9IW/9D3TSc2dp1/+HG+oB952e9jKSorB9rwN0g=,R,R,A
fa48+38tZx0wfWCDDs6eOIZKC1H7eSNNz3roUyPIRes=,R,R,A
u6+Ib58GDIROvFuSl0H9qafimrM6LmfoyImTIsmq8fU=,R,R,A
LdaSpeg5wRk3tKQG16sDc0w+F/9AEiubeRGKS8Vwa+I=,P,P,A
af2FUDGoqUBA8WVRfSPUolZEOfsrd5eMS7KYIbstmmQ=,R,R,A
Jj7gmIEeWccku8gcpcvbexBmTNljU5zqGV3qKd7kzN8=,R,R,A
efpFXcW0nbYWlq96k0Osx78LiRRo6Uj1/A2nf0UEFj0=,S,S,A
Mg06TLSqI1dx20eIVtl9HMwypNnLDwZeaNw402+kIJc=,S,S,A
JivoCo+BIPPaxVrM6uQPVVPnM42cv5LIhzlTvbDN5H0=,R,R,A
Xx6G76UbTNz4C36zThiJMlGxygc81ly0vMTrpA4B3f8=,R,R,A
nF6lgvXZNg7mpZEtaZh/W59C00yjno1/r8LQ8sjRjjE=,R,R,A
qGizGnGBgMRpZFQpsFcC/rUBu277jgddvaYe+l4kpgw=,R,R,A
eGrg1+HQH44CYuCQQ/wvT0RUte4vCAj/yO26XLmKduc=,R,R,A
QGp/UFkG5CFp3CQF4xxRGcKDJ7ixiUHdc7drBQM9PvA=,R,R,A
mne88oNN5OlUfy+QFr3hWy/J4p/EM20IlwAKhmza8zs=,R,R,A
McIpMqiLz7AprLCDUjA9nigUWHJ2kf4wRQx5S+vvFY4=,S,S,A
CjvvXBwXUxUQyMfVRbQTWlRbau1YOlid4FO1D0DD7L8=,L,S,A
rItgRWC0uoGQitP6oxx5Gjv18equ7WB4mxSh4hyaemc=,A,P,A
7AysHqfZytaOLk5Le3gqO8sqGpzUcdnBupSgi7bGs+E=,L,S,A
pWVWjcJX1M58JHI7z86bHhSxzwn9pH0dY+poX0BNfnc=,R,R,A
RxZyC9DyE/6sZ9t38po/7ntU0+pbTLzkTH7d9CvTpmI=,P,S,A
lkaYSml/GPu6KX3NDzzqp7MA+8l4KCtUmVqPtEBnNEE=,S,S,A
m0x0m6ZB2ONzt1XqtmkJWJBBAO9Ei6zNXB4mAmlj3K8=,R,R,A
RxZyC9DyE/6sZ9t38po/7sv8sePTUD7k3rOb0+GwfRs=,P,A,A
HNlAGhvZeW/CJHeb5pxBA+Y67B9/CYwPbEN4OGym63M=,A,P,A
ZUo/HO3kuXLgZIjgedxdnfJL7ux6zZMaQ43+4fGWISI=,R,R,A
/JwppNGBc+Xwij/RnNsOWIdnmnwuSGmjkQvahGaiAtU=,R,R,A
yGOky/T1lG8let1hwDn602tiZ2C6kdpguggZNz5swmA=,R,A,A
LxeiQTMfBm4fQ0qHt9NLxy6ApAReUumfZ4xbKNNk6Bk=,R,R,A
L0+CnScmfKT6peif3ne5tX6d49r1oqks3mdpi0SCdWc=,R,R,A
DWf1vU1W0K8EJcwntkXaHqpQZ0pBA8rUQtDirg0LNt0=,P,S,A
HVHd/q7cqhC+BELB7TZquB8wywpBBXI+Qn5V7hTNAXE=,P,P,A
vtQkjz+gaJhV4LcigTlvEX48RHJgrtJ5kjrIg4F+HJM=,N,P,A
yY1ngjPSU1tFhZ0I7Pb+zlpp2ECya8545cLWg2uQt5I=,R,R,A
GvoN6LrR66fogKqbNu5zof+nwWorVhw6YJDpmTvqMAM=,R,A,A
wufKROYUh/EjBL8erqqWYG7tWuTqw+A2mWjcGbh/YBA=,R,R,A
6v/gf3v4A4Xul8+I2DWS/ezVr0eHL7GlP+/3fUr/6ec=,N,S,A
tcsLOe45m60QqntW2/SRfgpMh5NVBCDVwWV3sT03AfQ=,R,R,A
4u68oUevk9RtjM5lxPrRN+iXPYxwF3GC2i/Q/o0txRA=,R,R,A
3TJJ5cQt0pvUbc0tPLQvOs33SLFrZFmPqoA5+IG9Has=,R,R,A
kxQJmrrXe9c01TI3ZXmBJ+Sz0UBczg/pH+4L84dwX+4=,R,R,A
ldTgayt7ZQGUNbc9ESr4EYWK9Mwn7si8cCgvPUfUxBs=,R,R,A
FxyH3bxbB8/faLUbLonUWAIn4tQeZX7ZxwiWeWKd7mE=,R,N,A
DWf1vU1W0K8EJcwntkXaHgvEe2QWWIfSG69qVU7kd2c=,S,S,A
Y0bEM8IsPrYecFoD03ifMQwc0iCPjlTPG7qqIu751FQ=,R,R,A
PPEZW4kKQ3nNrGhe6jltJft+3vhuYsxaG0Tfw8OxfR8=,L,P,A
SRL41bqfmD2vS/XUJVq2+H2y0xhyjt1bb9oVZaU24aM=,R,R,A
YBqntvdV3VxmAaQBnBF7zLc5D6UMgq1grKSo4b815p8=,P,A,A
ZsTq/R+u68HuLpnTYxI6hRDpgi7DF1w2JmlafXK8+yk=,R,R,A
EFNDuh4UYwXPkS7dsiT2wepOfchoKDR6SINSDdu8eG4=,S,S,A
4k88gyfkpfU8tH7auGda3PSIFMABnqJTsb8pgvRKqjw=,R,R,A
ukQi1u6zp8BJS/WivE4ldfYvohYXTHS5yqhQhxISK7Q=,R,R,A
4U1D2qOU4G4vW7Tb5PqUZlzsdGM7ddVZXNIQhjWfOFQ=,R,R,A
OQnh6HANwNjGDDuns1UAj6iQAGI1oxKFTp0E2B0HRJ4=,R,R,A
15gYI/0YZr7IPRp7zuf6+b3o/HkaWb1QBzDaKmezkZk=,L,A,A
Axa9V3ccQAKDlJdyEu5d8z8zQ4nOT9TDVV5kBmLpnUE=,R,R,A
eBGSrHsG0GMNTOsWZeDauYvgYQDSr8BrWfq7iDjbc+g=,A,P,A
Fk2jV/2vzsifbEriyumJTrKcBAzSmtHzPb/2AOqIeB0=,A,S,A
oOcn5L8RaIE+diHQnD7u/5Z/giKCbDdCRUHIqXYJICY=,P,P,A
/G8rlGyT3uP7KNqfludUPvLSnXH63DdqAGHcgMvl3Qs=,S,P,A
kSnoAZTuOt7s4v9lRkJ3M5D872zr5ENqBeMSYy6Olk8=,R,R,A
W9PgeobDcce72fCrDIgN1v9LJjXhBOkKz1fd9pozeu0=,S,S,A
szHPeUtEPo4fW3RR46f0GFD4aSq1rAitHjLwysXiEM4=,S,S,A
BCQuVUO3H2mJuHX7kMqUsCcrgQGvvtnpToM5VXs/UaQ=,L,P,A
kRVczuZDxM3Bsd3QHx7nSEhU0RL9gny09uGaeolHMI8=,R,R,A
jsX4HqAt3ytG7C3DfBMTrSyTVh6d5E3lJYAPtovSdpQ=,R,R,A
u3GOCKLYxXxPBP2ifpNZrLaBbAvjlKkriF9HsGirXS0=,L,S,A
efxAfcgRBVBG4U7VrQ+2FPeRCxnkYwhCn/PRI0pTy8g=,L,S,A
WRy4jrS8JIRXqYXZdybGvyDlEcxNUkvqPj8tVJLplBY=,R,R,A
M0cx4HDQmD4wD14zt3XmOy9tV8GbhU38JVyB6fkHiSY=,R,L,A
wSYzB46KBWazCqOWCXqRhGly1BkraqHpVLAWVrUcf0U=,A,P,A
rog24KYUfKJqKeFwvMhTCOoxRU5UuHPqj/9ZE0CgkN4=,L,S,A
TCJCUiU7k+RTQ89Mb44ZSs4CM+CRGI+TvDXi7Nyh5Es=,S,S,A
8dKV4jPKNhPqCj6B+DXN36cw8aavezl7DX9Z0SHgff4=,R,R,A
FgzvUcrsCIcSpIUMZ9HU5MZRdNOJREjYaAeIXEP9/Sw=,R,R,A
BIpHvNHRE3HmLRydFpspp8qg42xw7PesuIGIrLJ1oCM=,R,R,A
A4wKsV57yJbOh5uxHqIlyTjHjd+M8EQ0KHURW5q6jFs=,R,R,A
iDb9e6K2gZ9MP8Yl8mzcptersuIuMBs2ztxv3KEzgzw=,A,P,A
JqHq/4Mr2HcIB5Mlvyi6U/9GP+UgvTP3BNsVzZsCPBY=,R,R,A
IuGZi0o73Z0bn3wSMCyKtDQr6Sr+Vf4o1YOTAeb/3kQ=,R,R,A
zwT8EZUakQkfmM4EkAvigsQINu+NOMoVPcqf9IUpESM=,R,R,A
uGuayW5HlrL969Lwix7rAsE1UCNCasnAJb9u08Gsgis=,R,R,A
iAU6VT+f9+sQsNdlQxrSrXTQfOlYsE9DC/8xAp0pIEI=,R,R,A
qKJVn1LpccBZIcrGj6E47kkF0dAJZ9KZkl4CnvbtrzI=,P,A,A
UCocrBHNBXaz1OFuh2dmlex3n8+Wtw3652UpwBQt0W8=,R,R,A
+gbA/I3IS2rvD/usnbiRT8kpYDp0CPYuqv3zWqr4AS8=,R,R,A
/lhndUqEEjSwjkxGmwj/n+m/VSIoeFDEjUO+1GhOtyc=,R,A,A
RtfVj+SmqpJ1q8fT/7/tErlEYY/G7eF83dLPkKE6I3w=,R,R,A
uqrVA7Tk/honUjKSBudnP6dXdIlHm/8bj0B+6ft7GCI=,S,S,A
FiYy8Rbf72poiB0GEnSjE7pts56E/eqaHQki5eHcP7g=,R,R,A
U/YuE5DDL/EcNS6EtyjHiqJWXnaWlqoZB4Mwn14Vt8c=,R,R,A
PPEZW4kKQ3nNrGhe6jltJRLmDHcvoU9vcqIRlKqSQx0=,P,S,A
KRpnlPSLXw0u3xN1OaQ5YSo7Vzz2X1N1dum8aIOorE4=,R,R,A
GQYLJlE86UIQl7mQRQLdqXza1kAP1XhMBDcdtn7G/y4=,R,R,A
Ldw8gMKI+ra0leSOfj8rtQ3hEP6Q8IGsF6tlS/7sWw0=,R,R,A
zdpMhb6mj0Z+RfCQpA99D+yApNG+XWR97H9RDsVimp8=,S,S,A
CNdIY/sn9KmJBVUW03hTzs0ZY0NcsLY0l9KmqYwOE74=,P,S,A
1Wy9ZIDrTtjJt2IR55inVPMsITADAit1Jinpiu8QMBI=,A,P,A
vWVjP67hbNv2KhiHW5FTKnpA4duyWBhx+UNlPXcnwuI=,R,R,A
Eq42ugcIxTnC216fYASqBsh9dxS9KfoCuIK4t7rRKQY=,R,R,A
tzetqLbbkUCEry+bkqTryGAJj58cp8sLWiyKcp7M3So=,R,R,A
2QuIVlAnCM30r+mUQfU9GodKUPqIKii43tz+KKR+5RU=,P,S,A
jZYjafLzeLfBa7O++j3JJpRQFHz8+gqOp47lIb36Cq4=,A,S,A
scI8eBP/Z+gfgRu3Ocked2wnPkpCnco6fSGUTqmC+60=,R,R,A
uHoTY/VNKPy2bIhOZtAQkgEPNOqL/9rBbrDGnY6yQeQ=,R,R,A
/zgG5NHpLMqLuTTRpFmMqSQv/Sd+SFXJE4fof0Fa0V0=,R,R,A
wL6KUU+LLxW/LTp0lCP2+0Jg+jYqp54qvaV2jApO39M=,R,R,A
RNfKYUA+BV/13VoHReKUfGCYI7pGwVZqcJ2aVdTvVL4=,S,S,A
iEoBPKMcRUD+EDyOTz/auYjoTwEKyVPskMeW+ShKyiA=,R,R,A
D0NUruAh+xE6vR4NYQiv3toZ+Fh7koqCxeFZXw+M3Ts=,S,S,A
0LlMHnvv/tHrTi0gbBtPFeVKS61aef40CIzO88BW5pM=,R,R,A
quBkUgVooqBSpJO0bUTIV5hZyHmUCeH6ta2DqFo0ssQ=,S,S,A
Ae5v3m7g9l7iOaIwxvINx2XugMjNLfeF/gZBmt1pkq8=,S,S,A
LBz+R8bKxFGkYmQsWtB3/FGoq/RXcTK86zjuCKxob5A=,R,N,A
lyAmr5m3GtExO+y+wiBuBTeV15FYUzvHW93GLbHv3O8=,R,R,A
q5/AjfOQ2DCcReCgwF+/dU4GGVE3gzomy5TGq1OD8es=,S,S,A
uGuayW5HlrL969Lwix7rAtvjislxkN1jyYDBya7ftO4=,A,S,A
BKD8JlLm/1s7vOb5qGwb4RfvPm+GPSlRXPQs7gR1ucA=,R,R,A
6iNg/HozeX6XsOFy3Xw6SYyMfIi6aufFv+E7GVMqx8E=,S,S,A
qgzlbOh1DsRb6u6Ga+hneW7Xfa/S0ItXNqVzCHSjlow=,R,R,A
UxuQDVdtA0shueFHCbbaXpJTM2OMA6/ymGbiOpnHgT4=,A,S,A
CX3rsT1UqhwNO8fee8dUVD9RsUYcbtwfmuU+kyBxIAI=,R,R,A
F/RT2VTEps5Yek7jlC3UBXJ1CTjv7IxDSuGD8i9+6bI=,N,P,A
4cKX8woQXXARYpMHI/xYU47pttM3AO7bOGz7xP5kTqg=,A,P,A
dofztYd/DTN2tsHPXpVyIkBYkfe69tlW9fONwOZYI3U=,R,R,A
LweLQGbeBjeGwlafzutRuGMxOq2uS7G+ZrI/ykdRWL0=,R,R,A
NQmWnb66NqWTaYjV4GbBLmSBTo6bwFngOdHOM34vLHc=,R,R,A
e5hIZoEbhYCDiDxtdEUcrHF4TX0F5tVk86/7qcsjn8w=,R,L,A
JBa9rTiz8aiHXfqNxmr+CtKXXutB4m1EGEAMkc6gjFI=,R,R,A
rjhYzJdz42wKtnI++dU+eSaUy32MdQoux+AcKnUHVns=,R,R,A
MU3GPbngWq2ddffx9Vlo3KhpahUohoQeJilD5SBUfXg=,S,L,A
ExZy38VeqXrHRA9FSLv2r28YaNDco6mMawtO4L9o/aE=,R,R,A
KXcKfbTawn70IlKhK8n9aFS8Hoi5y7WiqFUnjcyvT+o=,A,S,A
y4gPjbS/pGq0gxS/BBlJXODY50Cbx9i1U7PyEUC9rJg=,L,S,A
CO/y65xTbbh+Hf8Jb2bZPIj2fFvj4t9sd5+gHgO/s+Y=,R,R,A
4e0xWqa1aOal17ktusu1XKcpkXdJEeh84mdBghUc9w8=,A,A,A
9AyJlMgL3OT+Ih6xivbOFGazTLRZ74oFFzl9ZDGOM0g=,R,R,A
Ax2kuFju0t123w8gmNev88CK9/etEicmh3ZWsN+tbnk=,A,P,A
vt9eiLdeXsKo+PUp1JD/TAA9I1wIohq3czh4ntjlW0A=,S,P,A
UZxitsPSx5lGuxIkw+ISwb8LbtdXVD+Yv/DtaxfYZp4=,R,R,A
wXYvrKi7/l1MjU7hrfpl5OfBi/ciZJ8ed6uJ64rHWUk=,R,R,A
MeBfagGH1o3tKpB8oX4WJm5WqIbucOTq41Ml9IBZ7Zs=,R,R,A
F2eua0JxFHU1TQExWHHee7RMstMYwC7ynj8FQKgU4W0=,A,S,A
puFiSFxUqqXRg6fB5dzSNAnRiNEsnz0tvGNelyJKla0=,R,P,A
ApT6r7hi/4VFjZgeRO643oKUkyrFo4Y8SYgT4roNQL0=,R,R,A
VkSWxG/ACFIPq4uhPnaXur8zgQKcTxTcHEwOcDH8mMU=,L,S,A
PGm7v5Nb8kk5SicFlCkNzpAF+OjFlOFejQAdcA9vJ64=,R,R,A
iDb9e6K2gZ9MP8Yl8mzcptyD0MywodPF0WsxjH9Mq5s=,P,P,A
oQN9U/iTWlFXRCSwV4y2AMPwEHoRMaScQzjl3S3CuAY=,R,R,A
Fb3JwU+FfqtYgwd4sYnNNRqMaw5ujIF+BTxnkxKRlGw=,R,R,A
UKwtWWl0SQBPOXbqLS/4wJf3lbCxRdHh5bmxtB64DKM=,R,A,A
ug3XogCIKyyWXomVOKJ5GejAH5l8llbA8hx8/PC9Neo=,R,R,A
b4cyjR89DJVjC60/BvR9Cz3NZNJmTB5JPLxA6woQgF0=,R,R,A
HNlAGhvZeW/CJHeb5pxBA+5lPtxd03Bxxw+RpJU/Kqw=,R,R,A
TfDp8bITqhrszMBwiltEp4nSeFPCQ0WxXgxjH12/rLs=,S,S,A
t5ztBThFPGiNcG37DKpH9Y1uENefzCCSPaTP8Jzkis0=,P,S,A
UP0F0Eav8gO/tQtUIqjYqGxs/6I0rZ+bNU1FivsdHFY=,R,R,A
zYxPfh1xHVZa+QB5sfzQ6Fz61a9nDE50nfx5i72z2fs=,A,P,A
GOCj8k3pvE+RrHSjRQBMkbfzOM47FZL5lp+2d9nzbRE=,R,R,A
36V4n6n6pWyZvJsAXSr7Ec9P3aQJi0qZccJz69HFkYM=,R,L,A
dpaHF6tKCpRkxTuN5Lo2EmZ87KLhlHfGMRwIx+YkAmI=,R,R,A
EobQtmZMYjOnao2YXmTMT4DAulKddQ4ZtfakSL16Ux4=,R,L,A
L0+CnScmfKT6peif3ne5tXI6Y0EPwIMwVSmtgcy2yFI=,P,S,A
Ae5v3m7g9l7iOaIwxvINx2SVzrZVlBIGb7mvxkVEJdo=,R,R,A
71anDG1afKkQd24Qhssq1oUi43zDMdh4jxHzSwSWB8Y=,P,P,A
EuNiRTpb1RIfPI8F+gAkOcZo4HnEXGuOL/hNf5TmsAw=,P,S,A
xo23zId5zWCz4Rm5nlrXqytq7OQY1ZRA0ttt1Rp2CqM=,R,N,A
emyx7oEOwgKKipXDbykmkNZiqH7r0VDp9ybVKhpk24M=,R,R,A
XHEaqXKmwVWkc4zioH9N6TNb+h0ovLdDWTqGPXEvbTo=,R,N,A
YhKE6j+mNGfg4F/rY21F0QcTe+RIhoT/XY75f62s0XA=,S,S,A
jxfJKTd2DAcvI6WaQ38ig3kHQJhmHX0GqFSngBsyyxk=,R,R,A
PRJoxnJF7bPAK0wxuovPV1+p5hLFaE4cXOepUmLD6hQ=,L,S,A
5+yo3S7q/AGuAxRz1eTmU5AGLvb4YTcz7WclRUDPB6M=,R,R,A
VTmCPuzX/2vUwgiqF3GldjsCqlsjFWV/aacUk8Y0R1g=,R,R,A
VwW1PrHcSqpBmKbOEMu0IOQvoqqxiJrVj3TEB1fH+uA=,S,S,A
t3IekMuO5zdAcy962/IZuM/BgsVY5Givdrhr6QZTf4w=,R,R,A
ah+HPwcsaERHJDPsPESuI/MrOq3c8Sn908sj/V8Dqi4=,R,R,A
YGPB19CRKKiajlHUjD4eYM+1Qx+2bc5HZfznOpDdp7k=,R,R,A
scw8qRJawRSPlN3w5B/G+woUmHlE5I28MkoCcEt/zgc=,L,S,A
FYdoMj7TSRUUsosyd1hmul/Mys3eaXBEErLnCzEhMKE=,P,P,A
HmlIa/oqVDwcGJAtXwdU0VntgOUxi0RgqoDm6LndH4I=,A,P,A
EvnaL1U9GIQ4Gyg9jU/uvxEkBawrVunh2YtsVUw//ak=,R,R,A
oU0jDPL0s3OJUy4Xao+W3VgF/k9nBkv3xSz1z+Irmak=,R,R,A
cci6L+xYC1jQ5Gr89af7Ij+N9cp8KTM1GI9nrHuM5Qo=,R,R,A
BFtA2CX2xNeaOPOVqIHez1TGe2OmeiU+mbtoKjl9raM=,P,P,A
ZmpthqKE4h/e90mHHF3xo1rYJoXQ3Cr3AQpz2WDAJIk=,P,S,A
FYdoMj7TSRUUsosyd1hmuhqhfVy0Yh/0cnwj0E114ig=,R,R,A
8Jp8CVaMTN9F0WY84CXA99y90crcDUWIHv0ijCMaA9U=,P,S,A
yS742emXPzUTcKoadP6IiskLrN/gq2ZtvaDTIA/uebI=,P,A,A
BO9xxF3aetyl3/O/i8F2L2LaaVJYqYx+n2aAxVJUHwY=,R,R,A
nUFvLVdBxk407WfEPElXIjKKvB5Cyn/4kpSJO+IfHb0=,A,P,A
oEyR02cxbRau17hYWylBxxnMGJ+oN/GfN1ivAVIK8GM=,N,P,A
HWuQ8aqTX70bfcvDczIilgr6WF+or+sssisvs7q64Sg=,R,R,A
gZarG4y8BNvQ0HF7oEq4iZsTDNLk8FRoHDEbuusBL8A=,R,R,A
8V07eq7gZUBSnsvEibMmUDxQnYbM8f1xfyX2dVrkhrg=,P,S,A
SW7fuAIb2du2jM8SAqsOFu4pRE5zmjBgwJI7wT8EIi8=,L,S,A
NsJDw6e2k9BTMlUO8fnCoglLasxz56mLqO9Ie6sTkEU=,R,R,A
